url,type
http://huaruisolar.com.cn/js/?us.battle.net/login/en/?ref=kkeolnaus.battle.net/d3/en/index&amp;app=com-d3,phishing
barnesandnoble.com/w/people-from-shaker-heights-ohio-source-source-wikipedia/1105308407,benign
gayinterestfilms.blogspot.com/2009/07/sebastiane-1976-uk-dirs-derek-jarman.html,benign
yardbarker.com/nhl/players/Martin_Brodeur/4876,benign
amazon.com/Die-Me-Revenants-Amy-Plum/dp/0062004018,benign
trulia.com/homes/Missouri/Kansas_City/sold/534921-4611-E-7th-St-Kansas-City-MO-64124,benign
chron.com/news/houston-texas/article/Roy-Cullen-s-Parkinson-s-work-to-be-honored-1981137.php,benign
yellowpages.com/san-francisco-ca/mip/kcbs-all-news-740-am-79249,benign
http://tobogo.net/cdsb/board.php?board=humor&bm=view&no=1887&category=&auth=&page=1&search=&keyword=&recom=,benign
smirkingchimp.com/thread/2993,benign
accounting8.com/Accountant/Getchell-Professional-Assn-10580712_Photo.htm,benign
http://www.sweethome.com.gr/index.php?option=com_estateagent&act=eaadmin&task=edit&fastedit=1&id=622,defacement
netexcelsys.com,phishing
santuariopalacehotel.com.br,phishing
answers.com/topic/university-of-michigan,benign
http://www.moirasweb.com.ar/index.php?option=com_content&view=article&id=6,defacement
mmamania.com/2011/1/3/1910729/titan-fc-16-jason-high-vs-rudy-bears-booked-for-jan-28-in-kansas-city,benign
http://groengroep.com/over-groengroep.html,defacement
cfsd.org.uk/,benign
en.wikipedia.org/wiki/Robert_Berdella,benign
citycollege.edu/,benign
http://thanakim.com/index.php?page=shop.product_details&category_id=35&flypage=flypage.tpl&product_id=266&option=com_virtuemart&Itemid=79,defacement
en.wikipedia.org/wiki/Bellator_16,benign
http://www.surfgadget.com/high-power-wifi-adapter.html?page=shop.browse&category_id=184,defacement
people.famouswhy.com/endicott_peabody/,benign
titusandryan.com/,benign
linkedin.com/pub/andy-howe-ph-d/1/901/12,benign
thesunmagazine.org/issues/391/describe_your_grief,benign
http://icicibank.com/online-services/forex/student-proposition/calculate-your-finances.page,benign
spikemagazine.com/0599tchaikovsky.php,benign
http://bollucatml.k12.tr/index.php?option=com_content&view=category&id=73&Itemid=43,defacement
wikitravel.org/en/Burbank,benign
stable-environment.co.uk,phishing
eskimotube.com/dino%20bravo.htm,benign
statesurge.com/members/mike-talboy-missouri-229496,benign
allwwewrestlers.com/rick_martel.htm,benign
whoulookingfor.com/People/Jose-Delisle.aspx,benign
privateschool.about.com/od/canadaquebec/Quebec_Private_Schools.htm,benign
spoke.com/info/c5l9Pfd/TriangleToolCo,benign
fullkanga.com,phishing
hockeyfights.com/players/568,benign
casscountymi.org/,benign
http://qz.com/360308/politicians-are-fighting-over-whether-americans-should-pay-taxes-on-all-online-purchases/,benign
facebook.com/pages/Plan%C3%A8te-Jazz/112063248805818,benign
http://adventure-nicaragua.net/index.php?view=article&catid=46:nicaragua-info&id=100:population&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=60,defacement
homesalebyownercanada.com/Windsor,benign
dodds.familytreeguide.com/descend.php?personID=88664949&tree=T1,benign
pipl.com/directory/people/Mike/Blouin,benign
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/carthaginian-warriors/,benign
secondchancechecking.us/,benign
profilecanada.com/companydetail.cfm?company=113951_La_Cie_Wilfrid_Allen_Ltee_Saint-Henri-de-Lvis_QC,benign
linkedin.com/pub/yves-preston/0/7b4/a69,benign
http://grasslandhotel.com.vn/index.php/tours/mysontours/items/fbtrack.js,malware
damouse.com/2011/06/02/walt-disney-world-on-television/,benign
http://www.q-com.eu/unternehmen.html?vsig58_0=3,defacement
eeshansplace.com,phishing
192.com/atoz/people/davis/geoff/,benign
schools.aldine.k12.tx.us/webs/051/,benign
joshuaontheweb.com/,benign
purseblog.com/ysl-handbags/,benign
markchoey.wordpress.com/category/oakland/jack-london-square/,benign
http://www.selbsthilfegruppen.at/index.php?view=article&catid=3:aids&id=4:club-plus-menschen-und-aids&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=3,defacement
marbleservices.com/,benign
greatschools.org/missouri/kansas-city/1385-Winnetonka-High-School/,benign
northernstars.ca/actorspqr/pilon_daniel_agent.html,benign
portagepotatofest.ca/,benign
http://www.strohmannzunft.de/index.php?view=article&catid=6:saison-2011-2012&id=23:obernheim-2012&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=25,defacement
webvkk.esy.es,phishing
lyrics.astraweb.com/display/325/gwen_stefani..rich_girl..rich_girl.html,benign
santemonteregie.qc.ca/cssspierreboucher/services/lieux/detail/boucherville2.en.html,benign
loglar.com/album.php?id=2652,benign
http://www.steffen-lemme.de/home/mobile,defacement
uk.linkedin.com/in/davidroseambition,benign
http://confirm-id-help.ucoz.com/fb/webmail.html,phishing
mainspringpress.com/murray-bluebird.html,benign
http://www.alexanderstiftung.de/index.php?option=com_content&view=article&id=35:2-preis-laudatio-auf-erik-westermann&catid=24&Itemid=7,defacement
http://www.smos.cn/news_show.asp?news_id=55,defacement
fhwa.dot.gov/infrastructure/us80.cfm,benign
lacocoon.com/cattery.html,benign
en.wikipedia.org/wiki/Adam_Bell,benign
foxfall.com/fmd-army-dsc.htm,benign
usidentify.com/l/roddick,benign
jewishvirtuallibrary.org/jsource/biography/BGilbert.html,benign
frbiz.com/q-used_rails_hms_1_2/,benign
facebook.com/people/Joanne-Leger/560753918,benign
maarijfabrics.pk,phishing
flixster.com/actor/craig-kelly,benign
staugustine.com/history/fort-matanzas,benign
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_events&task=view_month&Itemid=75&year=2014&month=02&day=01,defacement
http://web.de/magazine/wissen/blog/brynja-adam-radmanic/wechselwarmen-frauen-18362704,benign
institutedetail.top,phishing
azcentral.com/arizonarepublic/sports/articles/2011/07/23/20110723arizona-rattlers-win-dallas-vigilantes.html,benign
bcblue.wordpress.com/2011/10/07/comparing-media-reaction-to-christy-clarks-cleavage-vs-maxime-berniers-ex-gfs/,benign
fastcompany.com/blog/cliff-kuang/design-innovation/litl-design-miracle-challenging-sell,benign
athletics.com.au/competition/events/psg_2008/8257,benign
http://www.abovestandard.nl/marbella-appartement,defacement
http://www.rigsolutions.nl/index.php/en?fontstyle=f-smaller,defacement
http://www.homepage-dienste.com/cgi-bin/counterserver/counter.pl?user=pokerlounge-langenfeld,malware
http://www.rendeck.nl/index.php/nl/consultants/vacatures/form/10/2412,defacement
rivenonline.com/,benign
deadline.com/2011/09/focus-features-exec-peter-kujawski-takes-acquisitions-post-at-universal-pictures/,benign
pitchfork.com/reviews/albums/3119-fly-pan-am/,benign
http://depositphotos.com/login.html?url=%2Fstock-photos%2Fmodern-interior-design.html,benign
obit-obits.com/d20090226zp17,benign
en.wikipedia.org/wiki/Steve_James_(actor),benign
http://www.aiavicenza.it/index.php?option=com_content&view=article&id=654:concluso-il-raduno-regionale-di-meta-stagione-alla-presenza-del-presidente-nicchi&catid=3:fantacalcio-sezionale,defacement
docstoc.com/docs/59232627/Albert-Information,benign
waldorf.edu/Residential/Athletics/Trophy-Room/All-Americans,benign
http://skyrock.com/videos/eDI3bHI4azoxMw==-L-Algerino-l-interview-Skyrock-com.html?top=4&period=recent,benign
wordiq.com/definition/Peel_Regional_Municipality%2C_Ontario,benign
gumaxxx.com/watch/xrq3xMk36X/Young-lesbians-in-ecstasy,benign
http://www.authentisch-beraten.de/partner,defacement
famousmusicians.org/,benign
http://hydrofunkdigital.com.au/wp-content/eshop_downloads/index.html,phishing
film-releases.com/film-release-schedule-2009.php,benign
imdb.com/name/nm2929358/mediaindex,benign
bhagirathbrothers.com/,benign
hsc.on.ca/discover-hsc/builders-patrons.html,benign
facebook.com/people/Bruce-von-Hindenburg/660182332,benign
playstationmovereviews.net/,benign
digitalhistory.uh.edu/historyonline/italian_immigration.cfm,benign
aboutus.org/Tatv.com,benign
http://www.westlondongmpresources.org.uk/index.php?option=com_virtuemart&page=shop.browse&category_id=38&Itemid=1,defacement
mylife.com/zip-codes/b3-410731/,benign
books.google.com/books/about/Higher_transcendental_functions.html?id=p_lQAAAAMAAJ,benign
http://www.bukitesveiki.lt/component/banners/click/3,defacement
sneakernews.com/2009/10/10/house-of-hoops-houston-texas-grand-opening/,benign
http://genius.com/2992855/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/How-that-assistance-will-potentially-increase-subcontracting-opportunities-for-the-protege-firm,benign
myspace.com/maclethal/music,benign
blackacesottawa.com/2011/11/senators-winning-but-da-costa-hurting.html,benign
http://www.szabadmunkaero.hu/allaskeresok/hirdetes-ara.html,defacement
encycl.opentopia.com/term/WBNS-TV,benign
hottest-hotties.com/celebrities/elisabetta_fantone-c30169/,benign
ebay.com/sch/i.html?_nkw=Ted+Lange&_armrs=1&_from=&_ipg=,benign
http://www.flordeazar.com/banners/ruby-bingo-banner-6.html,defacement
duracote.com/,benign
blogs.suntimes.com/ebert/2011/01/the_best_documentaries_of_2010.html,benign
http://www.oshinkan.com/fr/component/jevents/day.listevents/2013/01/07/-.html,defacement
insiderpages.com/b/15243653166/fentons-creamery-vacaville,benign
ziplocal.ca/find/machine-tools-in-montreal,benign
canadafloral.ca/?source=header,benign
linkedin.com/directory/people/townley-2.html,benign
http://www.xhrn.cn/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
nndb.com/people/813/000206195/,benign
amazon.com/Please-God-Dont-Badge-Tarnish/dp/059538238X,benign
m-dream.co.uk/people/japanese-actors/945/nagase-tomoya.html,benign
http://sberbank.ru/portalserver/sb-portal-ru/ru/person/paymentsandremittances/remittance/in/beznal_rus/beznal_ss_rus,benign
http://www.q-com.eu/kommunikation/sekretariat.html,defacement
electriques.ca/filles/artistes.e/l/lamotte_ma.php,benign
mutualart.com/Events/Auctions/The-Canadian-Sale/9EE91C29A165E13F/AuctionResults?Params=333736392C43757272656E74546162416C6961732C41756374696F6E526573756C74732C317C333831382C43757272656E74506167652C332C31,benign
wsrdp3ikra.dayandnightpost.com,phishing
reunion.com/richardnotebaert/,benign
bleacherreport.com/articles/858618-for-phoenix-coyotes-there-is-life-after-bryzgalov,benign
hannasd.org/,benign
leftthisyear.blogspot.com/2010/08/al-goodman-american-soul-singer-ray.html,benign
fabpedigree.com/s040/f140389.htm,benign
revolutionmyspace.com/image-code-3/lance_gross,benign
progressiveengineer.com/features/businessUnderground.htm,benign
new-york.adoption.com/,benign
http://foroalcazares.com/index.php/noticias/articulos/35-local/140-resumen-noticias-marzo-2011?tmpl=component&print=1&layout=default&page=,defacement
spoke.com/dir/p/fournier/daniel,benign
combs-families.org/combs/records/va/king_george/,benign
en.wikipedia.org/wiki/Montr%C3%A9al_(region),benign
hongkonghustle.com/category/uncategorized/,benign
youtube.com/watch?v=_CFKqIj4hw8,benign
pipl.com/directory/name/Brittain/Abby,benign
archive.org/stream/1913yearbook00royauoft/1913yearbook00royauoft_djvu.txt,benign
http://dedhxx.com/index.html,defacement
youtube.com/watch?v=fSAxOgNMZLs,benign
feikenspc.com/lee-stevens.htm,benign
saveyourheritage.com/jewish_control_of_politics.htm,benign
http://fishki.net/1528277-infografika-lozh-i-fakty-o-velikoj-otechestvennoj.html?mode=recent,benign
my-casasbahia-liquidacao.com,phishing
thinkexist.com/quotes/with/keyword/rude/,benign
youtube.com/watch?v=INOhuRMIdzY,benign
paounesdortubamnocx.info,phishing
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=lydiafry&id=I00694,benign
fandango.com/site-index/performers/k_pg11.html,benign
dallas.backpage.com/Classes/the-ocean-corp-10840-rockley-road-houston-texas-77099-train/10336929,benign
en.wikipedia.org/wiki/Antoinette_Spaak,benign
brettmoffittracing.com/Schedule/,benign
ukas.com/,benign
http://opttoys24.ru/index.php?page=shop.product_details&category_id=40&flypage=flypage.tpl&product_id=899&option=com_virtuemart&Itemid=5,defacement
web2.userinstinct.com/39659063-carolina-foothills-resort.htm,benign
http://www.vnic.co/tra-cuu/tra-cuu-no-thue-nhap-khau.html,defacement
nifootballforum.com/,benign
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=102404,benign
fightnights.com/boxers.php?id=1488,benign
mylife.com/rejaneparizeault,benign
myspace.com/marcodosantos,benign
theartistprojecttoronto.com/info-for-artists/2012-jury/,benign
elyrics.net/read/a/anastacia-lyrics/left-outside-alone-lyrics.html,benign
vitals.com/doctors/Dr_Harris_Newman.html,benign
flightshop.in,phishing
dilby.com/basketball-news-23122008.html,benign
traileraddict.com/trailer/blindness/trailer,benign
belarus-misc.org/writer/karatkievic.htm,benign
catholic-hierarchy.org/bishop/bmoretti.html,benign
http://www.bckeepfit.nl/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iY2tlZXBmaXQubmwvaW5kZXgucGhwL2hvbWUvY2x1Yi1uaWV1d3MvMzEwLWJvcm1hbnMtYWRtaW5pc3RyYXRpZS1hLWFkdmllc2J1cmVhdQ==,defacement
sfr98y9j.beget.tech,phishing
en.wikipedia.org/wiki/Coll%C3%A8ge_Fran%C3%A7ais_de_Montr%C3%A9al,benign
motive8u.com,phishing
http://www.wiema.nl/nl/links,defacement
http://www.eca.edu.au/abouteca/pay-eca-fees,defacement
spoke.com/dir/p/johnston/peter,benign
sunnews.com/,benign
twitter.com/AngTsarouch,benign
yellowpages.com/kansas-city-mo/mip/kansas-city-terminal-railway-456487891,benign
http://www.kidsfestshellharbour.com.au/index.php?option=com_content&view=category&layout=blog&id=42&Itemid=61,defacement
mcamy.net/geary/photos/pages/photos05.html,benign
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=63757&order=m&p=2&string=%7Bstring%7D,benign
baseball-fever.com/archive/index.php/t-54886.html,benign
dos-extreme.si/index.php?option=com_wrapper&view=wrapper&id=44&Itemid=29&lang=en,benign
http://winkerdecoracion.com/index.php?option=com_content&view=article&id=63&Itemid=71,defacement
tempered-transforme.000webhostapp.com,phishing
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=3&tag=Nate%20Clements,benign
bridgeandtunnelclub.com/bigmap/outoftown/canada/quebec/quebeccity/feed/index.htm,benign
http://www.rosstars.nl/nieuws1?start=25,defacement
http://www.leondabytheyarra.com.au/luncheons.html,defacement
http://pastehtml.com/view/bc0tdu0yn.html,phishing
http://www.learnpolish-online.pl/pl/your-necessary-tools.html,defacement
abc.go.com/shows/rookie-blue/bio/sam-swarek/456105,benign
nowrunning.com/tamil/,benign
arielrebelreview.com/,benign
http://www.demunjones.com/index.php?view=article&catid=1:news&id=34:on-to-tha-next&tmpl=component&print=1&layout=default&page=,defacement
facebook.com/pages/Lady-Alys-Robi/82751468723?sk=photos,benign
http://www.inwido.co.uk/index.html,defacement
freewebs.com/keepersofultramar/,benign
imdb.com/title/tt0107207/,benign
coltzilla.com/2010-regular-season/a-look-at-the-colts-after-a-quarter/,benign
prnewswire.com/news-releases/kansas-citys-kshb-tv-launches-free-mobile-traffic-camera-service-to-help-lighten-traffic-load-57370052.html,benign
mp3bear.com/?q=nikki+mange+pink+friday,benign
http://www.sanremoballroom.com.au/social-events/school-formals.html,defacement
healthgrades.com/group-directory/florida-fl/pompano-beach/jean-claude-dubois-md-cdd7fa60,benign
myspace.com/losfancyfree,benign
discogs.com/Idiot-Flesh-Tales-Of-Instant-Knowledge-And-Sure-Death/release/1451804,benign
http://www.productiva.com.br/index.php?option=com_content&view=article&id=95&Itemid=155,defacement
new.music.yahoo.com/mike-mangini/,benign
f1fanatic.co.uk/2006/06/26/canadian-grand-prix-2006-media-review/,benign
facebook.com/people/Haley-Rees/100000892706024,benign
torrentroom.com/torrent/821197-All-Shall-Perish-Awaken-The-Dreamers-2008-koKo.html,benign
mashpedia.com/Premier_Soccer_League,benign
asyimoo.co.id,phishing
resistance-deportation.org/spip.php?article85,benign
australianexplorer.com/interstate_driving_distances.htm,benign
http://www.pidloga.com/tritty-75-lc/15/flypage-pakretnaya-doskatpl/shopproduct_details/664/itemid-87.php,defacement
monova.org/details/2754796/Macy%20Gray%20-%20The%20Very%20Best%20Of%20Macy%20Gray%20(2004)%20192kbps[Ahashare].html,benign
http://www.dendam.be/index.php?option=com_rsform&Itemid=68,defacement
http://xossip.com/forumdisplay.php?s=1a0185aef96dc82d1f523a00d7134802&f=32&sort=voteavg,benign
http://patrikcase.com/index.php?option=com_virtuemart&Itemid=27,defacement
yitzys.com,phishing
http://fcdomont.fr/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2ZjZG9tb250LmZyL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTE1MTpob21lcGFnZS02MS1iZW5ldm9sZSZjYXRpZD00OTphY3R1YWxpdGVzJkl0ZW1pZD02NA==,defacement
ucanjoinin.com/,benign
wn.com/artillery,benign
http://tinnhanh360.net/cl-ip-co-gai-ha-noi-duoc-ban-trai-deo-van-bi-sam-so-so-mong-dui.html,benign
simpleplanonline.de/,benign
http://www.bertilohlsson.com/en/gallery/classical-cans/rectangular-shape,defacement
macvolleyball.com/index.php?option=com_content&view=section&layout=blog&id=7&Itemid=57,benign
tributes.com/browse_obituaries?city=Bethune&state=SC,benign
http://dyetr.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2R5ZXRyLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD05Mzpib3NuYSZjYXRpZD00MjpoYWJlcmxlcg==,defacement
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-ginger-hotels-offers-20143010124719322,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001015001&free3=item&disp_no=007001015001,benign
http://www.tortasprimor.cl/index.php?option=com_djcatalog2&view=item&id=1367:654&cid=8:cumpleanos&Itemid=22,defacement
prnewswire.com/news-releases/air-canada-introduces-unlimited-air-travel-with-subscription-flight-passes-to-canada-special-introductory-prices-to-fly-as-much-as-you-want-52155612.html,benign
canadianmysteries.ca/sites/gagnon/echos/classiqueducinemaquebecois/indexen.html,benign
billsportsmaps.com/?p=2323,benign
http://codecanyon.net/item/mate-tabs-layerswp-extension/full_screen_preview/11088587,benign
bnamodelworld.com/carcycle-section/carcycle-model-kits/car/scale-120/120-team-lotus-97t-renault-portuguese-grand-prix-1985,benign
lesliestreehouse.tripod.com/roberts.html,benign
amazon.com/Short-Walk-Hindu-Kush/dp/1741795281,benign
phillies.meetup.com/7/messages/boards/thread/2759318/550,benign
http://thenextweb.com/apple/2015/05/10/11-things-i-learned-during-two-weeks-with-an-apple-watch/gtm.start,benign
whosdatedwho.com/tpx_41992/clint-howard/,benign
wikimapia.org/1756072/PMDC-Model-School-Khewra,benign
docstoc.com/docs/62499817/Earl-Information,benign
ruskineagles.wetpaint.com/,benign
en.wikipedia.org/wiki/Ray_Galletti,benign
flickr.com/photos/eldano/2118481255/,benign
http://9779.info/%E5%85%B3%E4%BA%8E%E7%AB%AF%E5%8D%88%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://olx.co.id/nusa-tenggara-barat/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,benign
